"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"656",9505,"See No Evil",8.1,377,"Crime","Documentary",NA,43,"tvSeries",4028,"LGF",15032800,2006,NA,"No","No","Matthew Sauvé","Raven Cinello","Bryan Edwards","Craig Cyr","Lora Burke",NA,NA,NA,NA,NA
"657",9517,"Selena",1.9,1197,"Comedy","Family","Fantasy",NA,"tvSeries",2376,"WB",35281794,1997,NA,"No","No","Hakan Altiner","Gizem Güven","Dilara Kurtulmus","Sinem Kobal","Ümit Erdim","Sinan Çaliskanoglu","Parla Senol",NA,NA,NA
"658",9523,"Sense and Sensibility",6.8,125,"Drama","Romance",NA,178,"tvSeries",1965,"Sony",43182776,1995,1995,"No","Yes","Robin Ellis","Esme Church","Clive Francis","Richard Owens","Isabel Dean","Joanna David","Michael Aldridge","Ciaran Madden","Patricia Routledge",NA
"659",9548,"Serpico",6.8,117,"Crime","Drama",NA,60,"tvSeries",2741,"Par.",29800000,1973,NA,"No","No","Richard Foronjy","Ralph Manza","Richard C. Adams","David Birney","Anthony Charnota","David Moody","Nick Corello","Allen Garfield",NA,NA
"660",9571,"Sex and the City",7.1,97840,"Comedy","Drama","Romance",30,"tvSeries",357,"WB (NL)",152647258,2008,NA,"No","No","Sarah Jessica Parker","Kristin Davis","Willie Garson","Cynthia Nixon","Kyle MacLachlan","John Corbett",NA,NA,NA,NA
"661",9587,"Shade",8,9,"Thriller",NA,NA,NA,"tvSeries",13632,"RKO",25032,2004,NA,"No","No","Ron Cartwright","Ollie Johnson","James Bricknell","Jack Marriner","Katie Grayson","Alex Markiewicz","Dan Brierley",NA,NA,NA
"662",9590,"Shadow",6.5,626,"Action",NA,NA,45,"tvSeries",8871,"WGUSA",516778,2019,NA,"No","No","Khathu Ramabulana","Shadi Chauke","Bhekisizwe Mahlawe","Pallance Dladla","Amanda Du-Pont","Tumie Ngumla",NA,NA,NA,NA
"663",9605,"Shaft",6.6,252,"Action","Crime","Drama",73,"tvSeries",1147,"Par.",70334258,2000,NA,"No","No","Robert Culp","George Maharis","Paul Burke","Judie Stein","Howard Duff","Eddie Barth",NA,NA,NA,NA
"664",9641,"Shattered",6.3,338,"Crime","Drama",NA,44,"tvSeries",4526,"MGM",11511031,1991,NA,"No","No","Clé Bennett","Brian Markinson","Karen LeBlanc","Michael Eklund","Callum Keith Rennie","Martin Cummins",NA,NA,NA,NA
"665",9650,"Shazam!",6.8,1125,"Action","Family","Fantasy",30,"tvSeries",410,"WB (NL)",140371656,2019,NA,"No","No","John Davey","Ty Henderson","Jackson Bostwick","Barry Miller","Les Tremayne","JoAnna Cameron","Michael Gray",NA,NA,NA
"666",9656,"She's Gotta Have It",6.7,3457,"Comedy",NA,NA,30,"tvSeries",5239,"Isld",7137502,1986,NA,"No","No","Lyriq Bent","Margot Bingham","Joie Lee","DeWanda Wise","De'Adre Aziza","Elise Hudson","Chyna Layne","Anthony Ramos",NA,NA
"667",9666,"Sheena",5.6,701,"Action","Adventure",NA,60,"tvSeries",5555,"Col.",5778353,1984,NA,"No","No","Kema Nikia","Margo Moorer","Steven West","Gena Lee Nolin","John Allen Nelson","Kevin Quigley",NA,NA,NA,NA
"668",9674,"Sherlock Holmes",7.7,706,"Crime","Drama","Mystery",30,"tvSeries",193,"WB",209028679,2009,NA,"No","No","Richard Watson","Roland Bartrop",NA,NA,NA,NA,NA,NA,NA,NA
"669",9675,"Sherlock Holmes",7.2,5,"Drama",NA,NA,NA,"tvSeries",193,"WB",209028679,2009,NA,"No","No","Cyrus R. Thompson","Ashley Wheelhouse","Shaun Carter",NA,NA,NA,NA,NA,NA,NA
"670",9676,"Sherlock Holmes",7.6,386,"Crime","Drama","Horror",50,"tvSeries",193,"WB",209028679,2009,NA,"No","No","Peter Cushing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",9701,"Shoot to Kill",4.6,8,"Game-Show","Musical",NA,NA,"tvSeries",2762,"BV",29300090,1988,NA,"No","No","Flood Reed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",9703,"Shooter",7.6,27354,"Action","Drama",NA,60,"tvSeries",1814,"Par.",47003582,2007,NA,"No","No","Shantel VanSanten","Eddie McClintock","Jesse Bradford","Gerald McRaney","Cynthia Addai-Robinson","Ryan Phillippe","Omar Epps",NA,NA,NA
"674",9711,"Short Cuts",8.1,38,"Family",NA,NA,25,"tvSeries",5470,"FL",6110979,1993,NA,"No","No","Gemma Bishop","Lucia Smyrk","Dylan Gray","Leah de Niese","Damien Bodie","Joel Gray","Alex Capelli","Alex Andreas",NA,NA
"675",9727,"Showtime",7.6,5,"\N",NA,NA,60,"tvSeries",2215,"WB",38082712,2002,NA,"No","No","Lulu","Jayne Meadows","The Mike Sammes Singers","Cliff Richard","Steve Allen","Freddie & The Dreamers","Eddy Arnold",NA,NA,NA
"676",9734,"Shrink",8,707,"Comedy",NA,NA,30,"tvSeries",10384,"RAtt.",189621,2009,NA,"No","No","Tim Baltz","Meagen Fay","Joel Murray","Hans Holsen","T.J. Jagodowski","Kyle S. More",NA,NA,NA,NA
"677",9754,"Side Effects",5.7,24,"Drama",NA,NA,45,"tvSeries",16216,"Hum.",2216,2005,NA,"No","No","Anna Pappas","Janne Mortil","Elizabeth Shepherd","Joseph Ziegler",NA,NA,NA,NA,NA,NA
"678",9757,"Side Effects",7.5,163,"Drama","Musical",NA,40,"tvSeries",16216,"Hum.",2216,2005,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",9759,"Sidekicks",7.4,265,"Crime","Drama","Family",30,"tvSeries",3780,"Triu",17180393,1993,NA,"No","No","Giovanni Ribisi","Vinny Argiro","Ernie Reyes Jr.","Nancy Stafford","Keye Luke","Gil Gerard","Frank Bonner",NA,NA,NA
"680",9781,"Silk",8,3958,"Drama",NA,NA,60,"tvSeries",7765,"PicH",1103075,2007,NA,"No","No","Phil Davis","Rupert Penry-Jones","Maxine Peake","Neil Stuke",NA,NA,NA,NA,NA,NA
"681",9816,"Singles",6.6,9,"Comedy",NA,NA,NA,"tvSeries",3631,"WB",18471850,1992,NA,"No","No","Diana Palazón","Josep Selles","Marta Chiner","Pau Durà","Enrique Arce","Nuria Herrero",NA,NA,NA,NA
"682",9817,"Singles",7.4,12,"Comedy",NA,NA,30,"tvSeries",3631,"WB",18471850,1992,NA,"No","No","Jane Carr","James Grout","Susie Blake","Eamon Boland",NA,NA,NA,NA,NA,NA
"683",9823,"Sirens",7.5,98,"Crime","Drama",NA,60,"tvSeries",5109,"Mira.",7770731,1994,NA,"No","No","Christopher Judge","Jayne Heitmeyer","Claude Genest","Jayne Brook","A.J. Johnson","Liza Snyder","J.H. Wyman",NA,NA,NA
"684",9824,"Sirens",8.1,2016,"Comedy",NA,NA,60,"tvSeries",5109,"Mira.",7770731,1994,NA,"No","No","Amy Beth Hayes","Kobna Holdbrook-Smith",NA,NA,NA,NA,NA,NA,NA,NA
"685",9826,"Sirens",7.8,5453,"Comedy",NA,NA,22,"tvSeries",5109,"Mira.",7770731,1994,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",9832,"Sister, Sister",6.1,9669,"Comedy","Drama","Family",30,"tvSeries",8335,"NW",743445,1988,NA,"No","No","Tia Mowry-Hardrict","Marques Houston","RonReaco Lee","Tim Reid","Jackée Harry","Tamera Mowry-Housley",NA,NA,NA,NA
"687",9835,"Sisters",7.5,1694,"Drama",NA,NA,60,"tvSeries",861,"Uni.",87044645,2015,NA,"No","No","Elizabeth Hoffman","Sela Ward",NA,NA,NA,NA,NA,NA,NA,NA
"688",9836,"Sisters",7.6,1210,"Drama",NA,NA,60,"tvSeries",861,"Uni.",87044645,2015,NA,"No","No","Lindsay Farris","Dan Spielman","Charlie Garber","Magda Szubanski","Maria Angelico",NA,NA,NA,NA,NA
"689",9860,"Skins",3.9,5333,"Comedy","Drama",NA,42,"tvSeries",9970,"First",249204,2002,NA,"No","No","Ron Mustafa","Danny Flaherty","Jesse Carere","Camille Cresencia-Mills","Rachel Thevenard",NA,NA,NA,NA,NA
"690",9861,"Skins",8.2,69889,"Drama",NA,NA,46,"tvSeries",9970,"First",249204,2002,NA,"No","No","Lily Loveless","Will Merrick","Hannah Murray","Nicholas Hoult",NA,NA,NA,NA,NA,NA
"691",9869,"Sky High",7,6,"Documentary",NA,NA,30,"tvSeries",1292,"BV",63946815,2005,NA,"No","No","Ruth England",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",9914,"Sleepwalkers",6,122,"Drama","Mystery","Sci-Fi",60,"tvSeries",2688,"Col.",30524763,1992,NA,"No","No","Abraham Benrubi","Bruce Greenwood","Ray Wise","Naomi Watts","Harry Groener",NA,NA,NA,NA,NA
"693",9918,"Sleepy Hollow",7.4,55778,"Adventure","Drama","Fantasy",45,"tvSeries",720,"Par.",101071502,1999,NA,"No","No","John Noble","Tom Mison","Nicole Beharie","Lyndie Greenwood","Orlando Jones","Katia Winter",NA,NA,NA,NA
"694",9953,"Smoke",8.8,8267,"Thriller",NA,NA,40,"tvSeries",4997,"Mira.",8367636,1995,NA,"No","No","Kallirroi Tziafeta","Jim Sarbh","Satyadeep Misra","Amit Sial","Kalki Koechlin","Mandira Bedi","Gulshan Devaiah",NA,NA,NA
"695",9965,"Snatch",6.9,3230,"Comedy","Crime",NA,60,"tvSeries",2700,"SGem",30328156,2000,NA,"No","No","Luke Pasqualino","Pau Poch","Marc Warren","Juliet Aubrey","Rupert Grint","Phoebe Dynevor","Tamer Hassan","Dougray Scott",NA,NA
"696",9989,"Soap",8.1,5458,"Comedy","Romance",NA,30,"tvSeries",15839,"Strand",4164,2006,NA,"No","No","Robert Mandan","Cathryn Damon","Rod Roddy","Ted Wass","Richard Mulligan","Katherine Helmond","Billy Crystal","Jennifer Salt","Jimmy Baio",NA
"697",9999,"Sold",6.5,112,"Comedy","Drama",NA,NA,"tvSeries",12309,"Mats.",57527,2016,NA,"No","No","Bryan Dick","Adam Woodroffe","Christina Cole",NA,NA,NA,NA,NA,NA,NA
"698",10021,"Some Girls",7.6,1435,"Comedy",NA,NA,30,"tvSeries",9207,"MGM",401421,1988,NA,"No","No","Alice Felgate","Dolly Wells","Jassa Ahluwalia","Nathan Bryon","Mandeep Dhillon","Colin Salmon","Adelayo Adedayo","Franz Drameh",NA,NA
"699",10034,"Something in the Air",6.7,109,"Drama",NA,NA,25,"tvSeries",11684,"IFC",85154,2013,NA,"No","No","Mariel McClorey","Jeremy Lindsay Taylor","Ullie Birve","Thomas Blackburne","Roger Oakley","Anne Phelan","Frankie J. Holden","Danielle Carter","Kate Fitzpatrick","Colin Moody"
"700",10036,"Something Special",8,86,"Family",NA,NA,NA,"tvSeries",9782,"PEC",277405,1986,NA,"No","No","Justin Fletcher","Cassian Shooter",NA,NA,NA,NA,NA,NA,NA,NA
"701",10044,"Somewhere Between",6.2,3438,"Drama","Sci-Fi","Thriller",41,"tvSeries",10219,"Long Shot",210975,2012,NA,"No","No","Devon Sawa","Daniel Bacon","Samantha Ferris","Carmel Amit","Aria Birch","Paula Patton","JR Bourne","Catherine Barroll","Imogen Tear",NA
"702",10049,"Son of God",6.4,35,"Documentary",NA,NA,50,"tvSeries",1397,"Fox",59700064,2014,NA,"No","No","Jeremy Bowen","Liron Levo",NA,NA,NA,NA,NA,NA,NA,NA
"703",10075,"Soul Food",7.2,874,"Drama",NA,NA,45,"tvSeries",1947,"Fox",43700855,1997,NA,"No","No","Darrin Dewitt Henson","Aaron Meeks","Taylor Love","Boris Kodjoe","Rockmond Dunbar","Nicole Ari Parker",NA,NA,NA,NA
"704",10079,"Soul Man",6.2,211,"Comedy","Family",NA,30,"tvSeries",2843,"NW",27820000,1986,NA,"No","No","Dakin Matthews","Kevin Sheridan","Michael Finiguerra","Courtney Chase","Anthony Clark","Brendon Ryan Barrett",NA,NA,NA,NA
"705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",10123,"Spawn",8.1,6853,"Action","Adventure","Animation",30,"tvSeries",1534,"NL",54870175,1997,NA,"No","No","Victor Love","Kath Soucie","Richard Dysart","Keith David","Michael Nicolosi","John Rafter Lee",NA,NA,NA,NA
"707",10126,"Special",7.6,4468,"Comedy",NA,NA,15,"tvSeries",15339,"Magn.",7202,2008,NA,"No","No","Ryan O'Connell","Augustus Prew","Marla Mindelle","Patrick Fabian","Devin Bonnée","Punam Patel","Brandon Tucker","Brian Jordan Alvarez",NA,NA
"708",10131,"Speechless",7.6,6373,"Comedy",NA,NA,30,"tvSeries",3415,"MGM",20667959,1994,NA,"No","No","Jonathan Slavin","Kyla Kenedy","Mason Cook","Sedona James","Minnie Driver","Marin Hinkle","Micah Fowler","John Ross Bowie",NA,NA
"709",10139,"Spellbinder",8.1,1716,"Adventure","Family","Fantasy",24,"tvSeries",8514,"MGM",657446,1988,NA,"No","No","Rafal Zwierz","Krzysztof Kumor","Gosia Piotrowska","Zbych Trofimiuk","Brian Rooney","Andrew McFarlane","Heather Mitchell",NA,NA,NA
"710",10145,"Spider-Man",7,4328,"Action","Adventure","Animation",21,"tvSeries",34,"Sony",403706375,2002,NA,"No","No","Rino Romano","Ian Ziering",NA,NA,NA,NA,NA,NA,NA,NA
"711",10147,"Spider-Man",7,879,"Action","Adventure","Animation",30,"tvSeries",34,"Sony",403706375,2002,NA,"No","No","Mona Marshall",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",10148,"Spider-Man",7.4,2903,"Adventure","Animation","Family",25,"tvSeries",34,"Sony",403706375,2002,NA,"No","No","Len Carlson","Paul Kligman","Peg Dixon",NA,NA,NA,NA,NA,NA,NA
"713",10149,"Spider-Man",6.2,1248,"Action","Adventure","Animation",21,"tvSeries",34,"Sony",403706375,2002,NA,"No","No","Max Mittelman","Nancy Linari","Nadji Jeter",NA,NA,NA,NA,NA,NA,NA
"714",10150,"Spider-Man",8.3,23809,"Action","Adventure","Animation",23,"tvSeries",34,"Sony",403706375,2002,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",10165,"Splash",3.2,437,"Game-Show","Reality-TV",NA,NA,"tvSeries",1166,"BV",69821334,1984,NA,"No","No","Joey Lawrence","Drake Bell","Chuy Bravo","Greg Louganis","Charissa Thompson","Kareem Abdul-Jabbar",NA,NA,NA,NA
"716",10184,"Spotlight",4,25,"Family",NA,NA,12,"tvSeries",1886,"ORF",45055776,2015,2015,"Yes","Yes","Luana Knöll","Dennis Oertel","Aciel Martinez Pol","Lea Mirzanli","Ina Geraldine Guy","Lisa Küppers",NA,NA,NA,NA
"717",10197,"Spy",7.9,3316,"Comedy",NA,NA,30,"tvSeries",618,"Fox",110825712,2015,NA,"No","No","Mathew Baynton","Ed Coleman","Nicholas Croucher","Robert Lindsay","Jude Wright","Darren Boyd","Ellie Hopkins",NA,NA,NA
"718",10198,"Spy",6.7,36,"Action","Romance","Thriller",NA,"tvSeries",618,"Fox",110825712,2015,NA,"No","No","Won-joong Jung","Jae-Joong Kim",NA,NA,NA,NA,NA,NA,NA,NA
"719",10202,"Spy Game",8,196,"Action","Adventure","Comedy",60,"tvSeries",1332,"Uni.",62362560,2001,NA,"No","No","Keith Szarabajka","Bruce McCarty","Allison Smith","D.D. Howard","Larry Marks","Linden Ashby",NA,NA,NA,NA
"720",10213,"Stalingrad",8.2,739,"Documentary","History","War",165,"tvSeries",10720,"Strand",152972,1995,NA,"No","No","Bob van Tol",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",10233,"Star Trek",8.3,67501,"Action","Adventure","Sci-Fi",50,"tvSeries",118,"Par.",257730019,2009,NA,"No","No","George Takei","James Doohan","Walter Koenig","Nichelle Nichols","Leonard Nimoy","Eddie Paskey",NA,NA,NA,NA
"722",10234,"Star Trek",7.5,5312,"Action","Adventure","Animation",30,"tvSeries",118,"Par.",257730019,2009,NA,"No","No","George Takei","DeForest Kelley","Leonard Nimoy",NA,NA,NA,NA,NA,NA,NA
"723",10252,"Star Wars: The Clone Wars",8.1,40643,"Action","Adventure","Animation",23,"tvSeries",2383,"WB",35161554,2008,NA,"No","No","Catherine Taber","Dee Bradley Baker","James Arnold Taylor","Matthew Wood","Tom Kane","Terrence 'T.C.' Carson",NA,NA,NA,NA
"724",10266,"Starman",6.7,662,"Sci-Fi",NA,NA,60,"tvSeries",2795,"Col.",28744356,1984,NA,"No","No","Christopher Daniel Barnes","Michael Cavanaugh","Buck Taylor","Erin Gray","Robert Hays","Marilyn Lightstone",NA,NA,NA,NA
"725",10269,"Starsky and Hutch",7,6700,"Action","Crime","Drama",60,"tvSeries",851,"WB",88237754,2004,NA,"No","No","David Soul","Marki Bey","Peter MacLean","Paul Michael Glaser","Darrell Zwerling","Lynne Marta","Charlie Picerni","Bernie Hamilton","Antonio Fargas",NA
"726",10278,"State of Grace",8.1,553,"Comedy","Drama",NA,30,"tvSeries",7012,"Orion",1911542,1990,NA,"No","No","Michael Mantell","Alia Shawkat","Mae Whitman","Faye Grant","Bonnie Bailey-Reed","Erica Yohn","Dinah Manoff",NA,NA,NA
"727",10313,"Stella",7.9,3533,"Comedy",NA,NA,30,"tvSeries",3460,"BV",20240128,1990,NA,"No","No","David Wain",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",10314,"Stella",8,1480,"Comedy","Drama",NA,60,"tvSeries",3460,"BV",20240128,1990,NA,"No","No","Karen Paullada",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",10343,"Stir Crazy",6.7,24,"Adventure","Comedy",NA,60,"tvSeries",714,"Col.",101300000,1980,NA,"No","No","Jeannie Wilson","Joe Guzaldo","Dehl Berti","Larry Riley","Marc Silver","Fred Applegate","Royce D. Applegate",NA,NA,NA
"730",10358,"Stone",6.9,14,"Drama",NA,NA,60,"tvSeries",7076,"Over.",1810078,2010,NA,"No","No","Joby Baker","Pat Hingle","Robert Weaver",NA,NA,NA,NA,NA,NA,NA
"731",10382,"Storyville",8.3,95,"Biography","Documentary",NA,NA,"tvSeries",9120,"Fox",422503,1992,NA,"No","No","Janet Suzman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",10401,"Strangers with Candy",8,5007,"Comedy",NA,NA,22,"tvSeries",6898,"Think",2072645,2006,NA,"No","No","Paul Dinello","Greg Hollimon","Sarah Thyre","Deborah Rush","Maria Thayer","Larc Spies",NA,NA,NA,NA
"733",10413,"Street Smart",4.6,57,"Comedy",NA,NA,NA,"tvSeries",7734,"Can.",1119112,1987,NA,"No","No","Dave Eastgate","Simon Elrahi","Maria Tran","Andy Trieu","Casey Donovan","Tahir Bilgic","Neel Kolhatkar",NA,NA,NA
"734",10421,"Strike",7.9,6953,"Crime","Drama","Mystery",60,"tvSeries",15111,"L/Z",8872,2007,NA,"No","No","Holliday Grainger","Killian Scott","Kerr Logan","Dennis O'Donnell","Kadiff Kirwan","Caitlin Innes Edwards","Tom Burke","Sargon Yelda","Leo Bill",NA
"735",10437,"Stuart Little",4.6,283,"Adventure","Animation","Comedy",30,"tvSeries",414,"Sony",140035367,1999,NA,"No","No","Hugh Laurie","Carlos Alazraqui","Jennifer Hale","Quinton Flynn","Myles Jeffrey","Michael Chiklis",NA,NA,NA,NA
"736",10445,"Student Bodies",6.1,743,"Animation","Comedy","Family",30,"tvSeries",5712,"Par.",5165432,1981,NA,"No","No","Kate McIninch","Jessica Goldapple","Nicole Lyn","Mark Taylor","Ross Hull","Miklos Perlus","Jamie Elman",NA,NA,NA
"737",10455,"Submission",5.5,1203,"Drama","Mystery","Romance",24,"tvSeries",12913,"Great Point",39985,2018,NA,"No","No","Richie Calhoun","Raylin Joy","Brent Harvey",NA,NA,NA,NA,NA,NA,NA
"738",10482,"Suits",8.5,336264,"Comedy","Drama",NA,44,"tvSeries",15924,"Tau",3676,1999,NA,"No","No","Patrick J. Adams","Gabriel Macht","Rick Hoffman","Wendell Pierce","Aloma Wright","Gina Torres","Meghan Markle","Sarah Rafferty","Amanda Schull",NA
"739",10500,"Sunburn",7.5,62,"Comedy","Drama",NA,50,"tvSeries",6695,"Par.",2410776,1979,NA,"No","No","Michelle Collins","Peter Polycarpou","Sharon Small","George Layton","Sean Maguire","James Buller",NA,NA,NA,NA
"740",10527,"Supergirl",6.4,99369,"Action","Adventure","Drama",43,"tvSeries",4139,"TriS",14296438,1984,NA,"No","No","Katie McGrath","Mehcad Brooks","Chris Wood","Jeremy Jordan","David Harewood","Melissa Benoist","Chyler Leigh",NA,NA,NA
"741",10530,"Superman",7.2,659,"Action","Adventure","Animation",30,"tvSeries",447,"WB",134451603,1978,NA,"No","No","Victor DiMattia","Stanley Ralph Ross","Lynne Marie Stewart","Tress MacNeille",NA,NA,NA,NA,NA,NA
"742",10532,"Superman",8.1,12475,"Action","Adventure","Animation",30,"tvSeries",447,"WB",134451603,1978,NA,"No","No","Dana Delany",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",10571,"Suspect",3.8,21,"\N",NA,NA,NA,"tvSeries",3598,"TriS",18782400,1987,NA,"No","No","Jeff Lam","Ian Carlson","Michael Fallon","Suspect",NA,NA,NA,NA,NA,NA
"744",10586,"Sweet Home Alabama",6.4,69,"Game-Show","Reality-TV","Romance",60,"tvSeries",491,"BV",127223418,2002,NA,"No","No","Kash Kiefer","Cassie Cardelle","Michael Dean","Michael B. Chadwick","Alex Stein","Allison DeMarcus",NA,NA,NA,NA
"745",10624,"Swiss Family Robinson",6.8,149,"Adventure","Family",NA,60,"tvSeries",2097,"Dis.",40356000,1960,NA,"No","No","Willie Aames","Cameron Mitchell","Pat Delany","Maria Grimm","Martin Milner",NA,NA,NA,NA,NA
"746",10628,"Switch",7.1,336,"Action","Crime","Drama",90,"tvSeries",3967,"WB",15545943,1991,NA,"No","No","Robert Wagner","Mindi Miller","William Bryant","Ken Swofford","Jack Colvin",NA,NA,NA,NA,NA
"747",10629,"Switch",7,1056,"Comedy",NA,NA,22,"tvSeries",3967,"WB",15545943,1991,NA,"No","No","Petra Nadolny",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",10655,"Tabloid",7.4,41,"Documentary",NA,NA,44,"tvSeries",8433,"IFC",696921,2011,NA,"No","No","Brannon Bates","Joseph Aviel","Edgar Nentwig","Marc Abbink","Greg Brown","Noëlle Renée Bercy","Dave Beaudrie",NA,NA,NA
"749",10675,"Taken",6.6,8340,"Action","Drama","Thriller",41,"tvSeries",385,"Fox",145000989,2009,NA,"No","No","Clive Standen","Gaius Charles","Monique Gabriela Curnen","Jennifer Beals","Brooklyn Sudano",NA,NA,NA,NA,NA
"750",10691,"Talk to Me",6.7,151,"Drama",NA,NA,NA,"tvSeries",5878,"Focus",4533261,2007,NA,"No","No","Nicholas Farrell","Amanda Douge","Aaron Taylor-Johnson","Emma Pierson","Max Beesley","Angel Coulby","Laura Fraser","Joseph Millson",NA,NA
"751",10699,"Tammy",8.2,94,"Comedy",NA,NA,30,"tvSeries",895,"WB (NL)",84525432,2014,NA,"No","No","Dorothy Green","Dub Taylor","Dennis Robertson","Donald Woods","Debbie Watson","Frank McGrath","George Furth",NA,NA,NA
"752",10706,"Tango",5.8,16,"Comedy","Musical","Romance",55,"tvSeries",7020,"SPC",1897948,1999,NA,"No","No","Sancho Gracia","Conchita Montes","Javier Bardem","Luis Brandoni",NA,NA,NA,NA,NA,NA
"753",10707,"Tango",6.1,11,"\N",NA,NA,90,"tvSeries",7020,"SPC",1897948,1999,NA,"No","No","Danièle Hennebelle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",10720,"Target",7.7,31,"Action","Crime",NA,50,"tvSeries",4902,"WB",9023199,1985,NA,"No","No","Stephen Bent","Carl Rigg","Vivien Heilbron",NA,NA,NA,NA,NA,NA,NA
"755",10727,"Tarzan",6.6,725,"Action","Adventure","Drama",60,"tvSeries",290,"BV",171091819,1999,NA,"No","No","Miguel A. Núñez Jr.","Sarah Wayne Callies",NA,NA,NA,NA,NA,NA,NA,NA
"756",10728,"Tarzan",7.1,661,"Action","Adventure",NA,60,"tvSeries",290,"BV",171091819,1999,NA,"No","No","Rockne Tarkington","Charles Wood","Ron Ely","Bernie Hamilton",NA,NA,NA,NA,NA,NA
"757",10736,"Taxi",7.6,10517,"Comedy",NA,NA,30,"tvSeries",2300,"Fox",36611066,2004,NA,"No","No","Judd Hirsch","Jeff Conaway","Marilu Henner","Andy Kaufman",NA,NA,NA,NA,NA,NA
"758",10738,"Taxi",8.2,13,"Comedy","Short",NA,107,"tvSeries",2300,"Fox",36611066,2004,NA,"No","No","Andreas T. Olsson","Per Svensson",NA,NA,NA,NA,NA,NA,NA,NA
"759",10744,"Taxi",5,7,"Documentary",NA,NA,NA,"tvSeries",2300,"Fox",36611066,2004,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",10752,"Teacher's Pet",6.4,361,"Adventure","Animation","Comedy",30,"tvSeries",5380,"BV",6491969,2004,NA,"No","No","Kevin Schon","Nathan Lane","Shaun Fleming","David Ogden Stiers","Wallace Shawn",NA,NA,NA,NA,NA
"761",10755,"Teachers",6.3,2945,"Comedy",NA,NA,30,"tvSeries",2850,"MGM",27774237,1984,NA,"No","No","Katy Colloton","Kate Lambert","Tim Bagley","Jay Martel","Ryan Caltagirone","Caitlin Barlow","Katie O'Brien","Cate Freedman",NA,NA
"762",10757,"Teachers",7.8,2894,"Comedy","Drama",NA,50,"tvSeries",2850,"MGM",27774237,1984,NA,"No","No","Vicky Hall",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",10768,"Teen Wolf",5.9,261,"Adventure","Animation","Comedy",30,"tvSeries",2504,"Atl",33086611,1985,NA,"No","No","Sheryl Bernstein","Townsend Coleman","June Foray","Jeannie Elias","Craig Sheffer",NA,NA,NA,NA,NA
"764",10770,"Teen Wolf",7.6,117464,"Action","Drama","Fantasy",41,"tvSeries",2504,"Atl",33086611,1985,NA,"No","No","JR Bourne","Linden Ashby","Tyler Posey","Dylan O'Brien",NA,NA,NA,NA,NA,NA
"765",10774,"Teenage Mutant Ninja Turtles",7.8,7632,"Action","Adventure","Animation",24,"tvSeries",438,"NL",135265915,1990,NA,"No","No","Greg Cipes","Kevin Michael Richardson","Sean Astin","Hoon Lee",NA,NA,NA,NA,NA,NA
"766",10775,"Teenage Mutant Ninja Turtles",7.9,28371,"Action","Adventure","Animation",30,"tvSeries",438,"NL",135265915,1990,NA,"No","No","Cam Clarke","Townsend Coleman",NA,NA,NA,NA,NA,NA,NA,NA
"767",10776,"Teenage Mutant Ninja Turtles",7.7,7488,"Action","Adventure","Animation",30,"tvSeries",438,"NL",135265915,1990,NA,"No","No","Michael Sinterniklaas","Gregory Abbey",NA,NA,NA,NA,NA,NA,NA,NA
"768",10844,"That's Life",6,7,"Comedy",NA,NA,30,"tvSeries",6021,"Col.",4079895,1986,NA,"No","No","Jack McGee","Kellie Overbey","Nadia Dajani","Gerry Red Wilson","Michael Charles Roman",NA,NA,NA,NA,NA
"769",10845,"That's Life",7.4,373,"Comedy","Drama",NA,60,"tvSeries",6021,"Col.",4079895,1986,NA,"No","No","Heather Dubrow","Kevin Dillon","Danielle Harris","Paul Sorvino","Peter Firth",NA,NA,NA,NA,NA
