"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"2474",2639,"Cop Car",6.3,28122,"Crime","Thriller",NA,88,"movie",10939,"FCW",134552,2015,NA,"No","No","James Freedson-Jackson","Hays Wellford","Kevin Bacon","Shea Whigham",NA,NA,NA,NA,NA,NA
"2475",2640,"Cop Land",6.9,80626,"Crime","Drama","Thriller",105,"movie",1899,"Mira.",44862187,1997,NA,"No","No","Sylvester Stallone","Robert De Niro","Ray Liotta","Harvey Keitel",NA,NA,NA,NA,NA,NA
"2476",2641,"Cop Out",5.6,82363,"Action","Comedy","Crime",107,"movie",1898,"WB",44875481,2010,NA,"No","No","Tracy Morgan","Bruce Willis","Cory Fernandez","Juan Carlos Hernández",NA,NA,NA,NA,NA,NA
"2477",2642,"Cops and Robbersons",5.2,5993,"Comedy","Crime","Thriller",93,"movie",4540,"TriS",11391093,1994,NA,"No","No","Dianne Wiest","Robert Davi","Chevy Chase","Jack Palance",NA,NA,NA,NA,NA,NA
"2478",2643,"Copycat",6.6,50753,"Drama","Mystery","Thriller",123,"movie",2580,"WB",32051917,1995,NA,"No","No","Dermot Mulroney","Sigourney Weaver","Holly Hunter","William McNamara",NA,NA,NA,NA,NA,NA
"2479",2644,"Copying Beethoven",6.8,12416,"Biography","Drama","Music",104,"movie",9263,"MGM",384029,2006,NA,"No","No","Matthew Goode","Ralph Riach","Ed Harris","Diane Kruger",NA,NA,NA,NA,NA,NA
"2480",2645,"Coraline",7.7,181265,"Animation","Drama","Fantasy",100,"movie",1059,"Focus",75286229,2009,NA,"No","No","Jennifer Saunders","Dakota Fanning","Teri Hatcher","John Hodgman",NA,NA,NA,NA,NA,NA
"2481",2646,"Coriolanus",6.1,29884,"Drama","Thriller","War",123,"movie",8306,"Wein.",757195,2012,NA,"No","No","Brian Cox","Lubna Azabal","Ralph Fiennes","Gerard Butler",NA,NA,NA,NA,NA,NA
"2482",2647,"Corky Romano",4.7,11977,"Comedy","Crime",NA,86,"movie",3132,"BV",23980304,2001,NA,"No","No","Peter Berg","Peter Falk","Chris Kattan","Vinessa Shaw",NA,NA,NA,NA,NA,NA
"2483",2648,"Corporate Affairs",3.9,348,"Comedy",NA,NA,98,"movie",7949,"Conc",1006575,1990,NA,"No","No","Rubylou Taylor","Laura Harris","Scarlett Taylor","Breckin Meyer",NA,NA,NA,NA,NA,NA
"2484",2649,"Corrina, Corrina",6.6,11630,"Comedy","Drama","Romance",115,"movie",3468,"NL",20164171,1994,NA,"No","No","Whoopi Goldberg","Noreen Hennessey","Ray Liotta","Tina Majorino",NA,NA,NA,NA,NA,NA
"2485",2650,"Corvette Summer",5.7,2549,"Adventure","Comedy",NA,105,"movie",3975,"MGM",15514367,1978,NA,"No","No","Annie Potts","Mark Hamill","William Bryant","Eugene Roche",NA,NA,NA,NA,NA,NA
"2486",2651,"Cosi",6.6,1727,"Comedy","Drama","Music",100,"movie",13082,"Mira.",35489,1997,NA,"No","No","Ben Mendelsohn","Rachel Griffiths","Toni Collette","Barry Otto",NA,NA,NA,NA,NA,NA
"2487",2652,"Cosmopolis",5,42308,"Crime","Drama","Fantasy",109,"movie",8299,"EOne",763556,2012,NA,"No","No","Robert Pattinson","Juliette Binoche","Sarah Gadon","Mathieu Amalric",NA,NA,NA,NA,NA,NA
"2488",2653,"Cosmos",5.8,1423,"Drama",NA,NA,103,"movie",13623,"KL",25269,2016,NA,"No","No","Sabine Azéma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489",2656,"Cosmos",6.6,431,"Comedy","Drama",NA,99,"movie",13623,"KL",25269,2016,NA,"No","No","Audrey Benoit","Carl Alacchi",NA,NA,NA,NA,NA,NA,NA,NA
"2490",2657,"Cotton Mary",5.2,454,"Drama",NA,NA,124,"movie",9665,"AL",299432,2000,NA,"No","No","Greta Scacchi","James Wilby","Madhur Jaffrey","Sarah Badel",NA,NA,NA,NA,NA,NA
"2491",2658,"Countdown to Zero",6.9,2077,"Documentary",NA,NA,89,"movie",9816,"Magn.",272040,2010,NA,"No","No","Tony Blair",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492",2659,"Country",6.7,1663,"Drama",NA,NA,105,"movie",4817,"BV",9640000,1984,NA,"No","No","Jessica Lange","Wilford Brimley","Matt Clark","Sam Shepard",NA,NA,NA,NA,NA,NA
"2493",2660,"Country Strong",6.3,16453,"Drama","Music",NA,117,"movie",3462,"SGem",20218921,2010,NA,"No","No","Leighton Meester","Tim McGraw","Garrett Hedlund","Gwyneth Paltrow",NA,NA,NA,NA,NA,NA
"2494",2661,"Coupe de Ville",6.8,2096,"Comedy","Drama",NA,99,"movie",8388,"Uni.",715983,1990,NA,"No","No","Patrick Dempsey","Daniel Stern","Arye Gross","Annabeth Gish",NA,NA,NA,NA,NA,NA
"2495",2662,"Couples Retreat",5.5,96873,"Comedy",NA,NA,113,"movie",632,"Uni.",109204945,2009,NA,"No","No","Vince Vaughn","Jason Bateman","Malin Akerman","Jon Favreau",NA,NA,NA,NA,NA,NA
"2496",2663,"Courage Mountain",5.7,676,"Adventure","Drama","Family",94,"movie",7408,"Triu",1393610,1990,NA,"No","No","Charlie Sheen","Juliette Caton","Joanna Clarke","Nicola Stapleton",NA,NA,NA,NA,NA,NA
"2497",2664,"Courage Under Fire",6.6,47460,"Action","Drama","Mystery",116,"movie",1409,"Fox",59031057,1996,NA,"No","No","Michael Moriarty","Lou Diamond Phillips","Denzel Washington","Meg Ryan",NA,NA,NA,NA,NA,NA
"2498",2665,"Courageous",7,17839,"Drama","Fantasy",NA,129,"movie",2425,"TriS",34522221,2011,NA,"No","No","Ken Bevel","Kevin Downes","Alex Kendrick","Renee Jewell",NA,NA,NA,NA,NA,NA
"2499",2666,"Court",7.7,3353,"Drama",NA,NA,116,"movie",13763,"Zeit.",22898,2015,NA,"No","No","Vivek Gomber","Pradeep Joshi","Geetanjali Kulkarni","Vira Sathidar",NA,NA,NA,NA,NA,NA
"2500",2667,"Cousin Bette",6.2,2405,"Comedy","Drama","Romance",108,"movie",7516,"FoxS",1295194,1998,NA,"No","No","Geraldine Chaplin","Elisabeth Shue","Bob Hoskins","Jessica Lange",NA,NA,NA,NA,NA,NA
"2501",2668,"Cousins",8.2,64,"Adult",NA,NA,106,"movie",3272,"Par.",22026369,1989,NA,"No","No","Billy Gant","Cory Adams","Peter North","Tony Kidd",NA,NA,NA,NA,NA,NA
"2502",2669,"Cousins",6.3,3979,"Comedy","Romance",NA,109,"movie",3272,"Par.",22026369,1989,NA,"No","No","Sean Young","Ted Danson","William Petersen","Isabella Rossellini",NA,NA,NA,NA,NA,NA
"2503",2670,"Cover",5.4,527,"Drama","Thriller",NA,98,"movie",11798,"ReelD",79436,2008,NA,"No","No","Vivica A. Fox","Aunjanue Ellis","Leon","Razaaq Adoti",NA,NA,NA,NA,NA,NA
"2504",2671,"Cowboys & Aliens",6,197938,"Action","Adventure","Fantasy",119,"movie",741,"Uni.",100240551,2011,NA,"No","No","Daniel Craig","Olivia Wilde","Harrison Ford","Abigail Spencer",NA,NA,NA,NA,NA,NA
"2505",2672,"Cowboys and Angels",6,453,"Comedy","Romance",NA,97,"movie",13151,"TLA",33941,2004,NA,"No","No","Adam Trese","Mia Kirshner","Radha Mitchell","Hamilton von Watts",NA,NA,NA,NA,NA,NA
"2506",2673,"Coyote County Loser",6.2,181,"Comedy","Drama","Romance",92,"movie",13674,"Roe.",24375,2009,NA,"No","No","Nikki Boyer","K Callan","Wayne Grace","Beau Clark",NA,NA,NA,NA,NA,NA
"2507",2674,"Coyote Ugly",5.7,101979,"Comedy","Drama","Music",100,"movie",1360,"BV",60786269,2000,NA,"No","No","Maria Bello","John Goodman","Adam Garcia","Piper Perabo",NA,NA,NA,NA,NA,NA
"2508",2675,"CQ",6.2,4483,"Comedy","Drama","Sci-Fi",88,"movie",9153,"MGM",414358,2002,NA,"No","No","Angela Lindvall","Gérard Depardieu","Élodie Bouchez","Jeremy Davies",NA,NA,NA,NA,NA,NA
"2509",2676,"Crack House",5.7,321,"Action","Crime","Drama",90,"movie",8129,"Can.",862551,1989,NA,"No","No","Cher Butler","Richard Roundtree","Anthony Geary","Jim Brown",NA,NA,NA,NA,NA,NA
"2510",2677,"Crackers",5.2,1104,"Adventure","Comedy","Crime",91,"movie",10998,"Uni.",129268,1984,NA,"No","No","Donald Sutherland","Wallace Shawn","Jack Warden","Sean Penn",NA,NA,NA,NA,NA,NA
"2511",2678,"Crackers",6.4,344,"Comedy",NA,NA,92,"movie",10998,"Uni.",129268,1984,NA,"No","No","Daniel Kellie","Susan Lyons","Warren Mitchell","Peter Rowsthorn",NA,NA,NA,NA,NA,NA
"2512",2679,"Cracks",6.7,18232,"Drama","Thriller",NA,104,"movie",13378,"IFC",29683,2011,NA,"No","No","Juno Temple","Imogen Poots","María Valverde","Eva Green",NA,NA,NA,NA,NA,NA
"2513",2680,"Cradle 2 the Grave",5.8,39558,"Action","Crime","Drama",101,"movie",2410,"WB",34712347,2003,NA,"No","No","Jet Li","Anthony Anderson","DMX","Mark Dacascos",NA,NA,NA,NA,NA,NA
"2514",2681,"Cradle Will Rock",6.8,8556,"Drama",NA,NA,132,"movie",6461,"BV",2903404,1999,NA,"No","No","Rubén Blades","Hank Azaria","Joan Cusack","John Cusack",NA,NA,NA,NA,NA,NA
"2515",2682,"Crank",6.9,224223,"Action","Crime","Thriller",88,"movie",2842,"LGF",27838408,2006,NA,"No","No","Jose Pablo Cantillo","Carlos Sanz","Amy Smart","Jason Statham",NA,NA,NA,NA,NA,NA
"2516",2683,"Crank: High Voltage",6.2,133466,"Action","Crime","Thriller",96,"movie",4223,"LGF",13684249,2009,NA,"No","No","Jason Statham","Dwight Yoakam","Clifton Collins Jr.","Amy Smart",NA,NA,NA,NA,NA,NA
"2517",2684,"Crash",4.4,43,"Drama",NA,NA,90,"movie",1551,"Lions",54580300,2005,2005,"Yes","Yes","Lisbeth Andersen","Reidun Nortvedt","Astrid Folstad",NA,NA,NA,NA,NA,NA,NA
"2518",2685,"Crash",6.4,48433,"Drama",NA,NA,100,"movie",1551,"Lions",54580300,2005,2005,"Yes","Yes","Deborah Kara Unger","James Spader","Elias Koteas","Holly Hunter",NA,NA,NA,NA,NA,NA
"2519",2686,"Crash",7.8,403790,"Crime","Drama","Thriller",112,"movie",1551,"Lions",54580300,2005,2005,"Yes","Yes","Don Cheadle","Karina Arroyave",NA,NA,NA,NA,NA,NA,NA,NA
"2520",2688,"Crawl",4.6,1107,"Crime","Thriller",NA,80,"movie",2423,"Par.",34550773,2019,NA,"No","No","Bob Newman","George Shevtsov",NA,NA,NA,NA,NA,NA,NA,NA
"2521",2689,"Crawl",6.3,25672,"Action","Drama","Horror",87,"movie",2423,"Par.",34550773,2019,NA,"No","No","Ross Anderson","Barry Pepper","Kaya Scodelario","Morfydd Clark",NA,NA,NA,NA,NA,NA
"2522",2690,"Crawl",6,43,"Drama",NA,NA,95,"movie",2423,"Par.",34550773,2019,NA,"No","No","Anne Marivin","Nina Meurisse","Gilles Cohen","Swann Arlaud",NA,NA,NA,NA,NA,NA
"2523",2691,"Crazy as Hell",6,926,"Drama","Thriller",NA,113,"movie",13851,"AL",21679,2002,NA,"No","No","Jane Carr","Ronny Cox","Sinbad","Michael Beach",NA,NA,NA,NA,NA,NA
"2524",2692,"Crazy Heart",7.2,80361,"Drama","Music","Romance",112,"movie",2141,"FoxS",39464306,2009,NA,"No","No","Maggie Gyllenhaal","James Keane","Jeff Bridges","Colin Farrell",NA,NA,NA,NA,NA,NA
"2525",2693,"Crazy Horse",6.4,682,"Documentary",NA,NA,134,"movie",10669,"Zipp.",157782,2012,NA,"No","No","Philippe Decouflé","Daizy Blu","Philippe Katerine","Naamah Alva",NA,NA,NA,NA,NA,NA
"2526",2694,"Crazy in Alabama",6.2,6441,"Comedy","Crime","Drama",111,"movie",6959,"Sony",2005840,1999,NA,"No","No","Melanie Griffith","David Morse","Cathy Moriarty","Lucas Black",NA,NA,NA,NA,NA,NA
"2527",2696,"Crazy Like a Fox",5.5,128,"Comedy","Drama",NA,98,"movie",15044,"DFF",9376,2006,NA,"No","No","Chloe Squires","Mary McDonnell","Cody Wisker","Roger Rees",NA,NA,NA,NA,NA,NA
"2528",2697,"Crazy Love",6.9,1020,"Drama",NA,NA,90,"movie",9653,"Magn.",301027,2007,NA,"No","No","Michael Pas","Gene Bervoets","Geert Hunaerts","Josse De Pauw",NA,NA,NA,NA,NA,NA
"2529",2698,"Crazy Love",7,2315,"Documentary","Romance",NA,92,"movie",9653,"Magn.",301027,2007,NA,"No","No","Sylvia Hoffman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530",2699,"Crazy on the Outside",5.5,5336,"Comedy","Crime",NA,96,"movie",11628,"Free",88335,2010,NA,"No","No","Tim Allen","Sigourney Weaver","Ray Liotta","Jeanne Tripplehorn",NA,NA,NA,NA,NA,NA
"2531",2700,"Crazy People",6,3933,"Comedy","Drama",NA,90,"movie",4284,"Par.",13236513,1990,NA,"No","No","Daryl Hannah","Paul Reiser","Dudley Moore","J.T. Walsh",NA,NA,NA,NA,NA,NA
"2532",2701,"Crazy Rich Asians",6.9,109068,"Comedy","Drama","Romance",120,"movie",277,"WB",174532921,2018,NA,"No","No","Michelle Yeoh","Gemma Chan","Henry Golding","Constance Wu",NA,NA,NA,NA,NA,NA
"2533",2702,"Crazy, Stupid, Love.",7.4,442431,"Comedy","Drama","Romance",118,"movie",898,"WB",84351197,2011,NA,"No","No","Julianne Moore","Steve Carell","Ryan Gosling","Emma Stone",NA,NA,NA,NA,NA,NA
"2534",2703,"Creation",6.7,13187,"Biography","Drama","Romance",108,"movie",9443,"NM",341323,2010,NA,"No","No","Guy Henry","Paul Bettany","Ian Kelly","Jennifer Connelly",NA,NA,NA,NA,NA,NA
"2535",2704,"Creative Control",5.4,1983,"Drama","Sci-Fi",NA,97,"movie",12158,"Magn.",63014,2016,NA,"No","No","Dan Gill","Benjamin Dickinson","Nora Zehetner","Alexia Rasmussen",NA,NA,NA,NA,NA,NA
"2536",2705,"Creator",6.2,2810,"Comedy","Romance","Sci-Fi",107,"movie",5672,"Uni.",5349607,1985,NA,"No","No","Mariel Hemingway","Peter O'Toole","Vincent Spano","Virginia Madsen",NA,NA,NA,NA,NA,NA
"2537",2706,"Creed",7.6,229790,"Drama","Sport",NA,133,"movie",628,"WB (NL)",109767581,2015,NA,"No","No","Phylicia Rashad","Sylvester Stallone","Michael B. Jordan","Tessa Thompson",NA,NA,NA,NA,NA,NA
"2538",2707,"Creed II",7.2,83011,"Drama","Sport",NA,130,"movie",580,"MGM",115715889,2018,NA,"No","No","Michael B. Jordan","Phylicia Rashad","Sylvester Stallone","Tessa Thompson",NA,NA,NA,NA,NA,NA
"2539",2709,"Creepshow",6.9,38573,"Comedy","Fantasy","Horror",120,"movie",3378,"WB",21028755,1982,NA,"No","No","Leslie Nielsen","Adrienne Barbeau","E.G. Marshall",NA,NA,NA,NA,NA,NA,NA
"2540",2710,"Creepshow 2",6.1,20282,"Comedy","Fantasy","Horror",92,"movie",4185,"NW",1.4e+07,1987,NA,"No","No","Lois Chiles","Tom Savini","Domenick John","George Kennedy",NA,NA,NA,NA,NA,NA
"2541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542",2712,"Crime + Punishment",7.4,469,"\N",NA,NA,112,"movie",14092,"IFC",18644,2018,NA,"No","No","Edwin Raymond",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543",2713,"Crime After Crime",7.6,462,"Biography","Crime","Documentary",95,"movie",12232,"LSF",60291,2011,NA,"No","No","Joshua Safran",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544",2714,"Crimes and Misdemeanors",7.9,51140,"Comedy","Drama",NA,104,"movie",3651,"Orion",18254702,1989,NA,"No","No","Woody Allen","Martin Landau","Bill Bernstein","Claire Bloom",NA,NA,NA,NA,NA,NA
"2545",2715,"Crimes of Passion",6.4,5869,"Drama","Romance","Thriller",107,"movie",6459,"NW",2912945,1984,NA,"No","No","Kathleen Turner","Anthony Perkins","Bruce Davison","Gordon Hunt",NA,NA,NA,NA,NA,NA
"2546",2716,"Crimes of the Heart",6.4,3400,"Comedy","Drama",NA,105,"movie",3202,"DEG",22905522,1986,NA,"No","No","Sissy Spacek","Diane Keaton","Sam Shepard","Jessica Lange",NA,NA,NA,NA,NA,NA
"2547",2717,"Crimewave",5.7,4794,"Comedy","Crime","Horror",83,"movie",15663,"Col.",5101,1986,NA,"No","No","Brion James","Sheree J. Wilson","Louise Lasser","Paul L. Smith",NA,NA,NA,NA,NA,NA
"2548",2718,"Criminal",6.4,9701,"Comedy","Crime","Drama",87,"movie",8025,"WIP",929233,2004,NA,"No","No","John C. Reilly","Diego Luna","Peter Mullan","Maggie Gyllenhaal",NA,NA,NA,NA,NA,NA
"2549",2719,"Criminal",5.6,37,"Crime","Drama",NA,87,"movie",8025,"WIP",929233,2004,NA,"No","No","Eric Reid","Ralph Feliciello","Elizabeth Canavan","Sheila York",NA,NA,NA,NA,NA,NA
"2550",2720,"Criminal",6.3,53286,"Action","Crime","Drama",113,"movie",8025,"WIP",929233,2004,NA,"No","No","Gal Gadot","Ryan Reynolds",NA,NA,NA,NA,NA,NA,NA,NA
"2551",2721,"Criminal Law",5.7,3312,"Crime","Thriller",NA,117,"movie",4778,"Hemd",9974446,1989,NA,"No","No","Tess Harper","Kevin Bacon","Karen Young","Gary Oldman",NA,NA,NA,NA,NA,NA
"2552",2722,"Crimson Peak",6.5,121185,"Drama","Fantasy","Horror",119,"movie",2647,"Uni.",31090320,2015,NA,"No","No","Tom Hiddleston","Charlie Hunnam","Mia Wasikowska","Jessica Chastain",NA,NA,NA,NA,NA,NA
"2553",2723,"Crimson Tide",7.3,94878,"Action","Drama","Thriller",116,"movie",813,"BV",91387195,1995,NA,"No","No","Matt Craven","Denzel Washington","George Dzundza","Gene Hackman",NA,NA,NA,NA,NA,NA
"2554",2724,"Critical Care",5.9,1656,"Comedy","Drama",NA,107,"movie",10151,"Art.",221193,1997,NA,"No","No","James Spader","Helen Mirren","Kyra Sedgwick","Anne Bancroft",NA,NA,NA,NA,NA,NA
"2555",2725,"Critical Condition",5.4,2794,"Comedy",NA,NA,97,"movie",3459,"Par.",20240502,1987,NA,"No","No","Rubén Blades","Rachel Ticotin","Joe Mantegna","Richard Pryor",NA,NA,NA,NA,NA,NA
"2556",2726,"Critters",6.1,29050,"Comedy","Horror","Sci-Fi",86,"movie",4289,"NL",13167232,1986,NA,"No","No","Scott Grimes","Billy Green Bush","M. Emmet Walsh","Dee Wallace",NA,NA,NA,NA,NA,NA
"2557",2727,"Crocodile Dundee",6.6,86654,"Action","Adventure","Comedy",97,"movie",276,"Par.",174803506,1986,NA,"No","No","Paul Hogan","John Meillon","David Gulpilil","Linda Kozlowski",NA,NA,NA,NA,NA,NA
"2558",2728,"Crocodile Dundee in Los Angeles",4.8,22483,"Adventure","Comedy","Crime",92,"movie",2994,"Par.",25635682,2001,NA,"No","No","Jere Burns","Jonathan Banks","Linda Kozlowski","Paul Hogan",NA,NA,NA,NA,NA,NA
"2559",2729,"Cronos",6.7,24875,"Horror",NA,NA,94,"movie",8587,"Oct.",621392,1994,NA,"No","No","Federico Luppi","Ron Perlman","Margarita Isabel","Claudio Brook",NA,NA,NA,NA,NA,NA
"2560",2730,"Crooked Arrows",5.9,1756,"Drama","Sport",NA,105,"movie",7057,"BPE",1832541,2012,NA,"No","No","Gil Birmingham","Brandon Routh","Chelsea Ricketts","Crystal Allen",NA,NA,NA,NA,NA,NA
"2561",2731,"Crooked Hearts",6.1,828,"Drama","Romance",NA,113,"movie",13290,"MGM",30964,1991,NA,"No","No","Peter Coyote","Peter Berg","Vincent D'Onofrio","Noah Wyle",NA,NA,NA,NA,NA,NA
"2562",2732,"Crooklyn",7,8314,"Comedy","Drama",NA,115,"movie",4232,"Uni.",13642861,1994,NA,"No","No","Zelda Harris","David Patrick Kelly","Alfre Woodard","Delroy Lindo",NA,NA,NA,NA,NA,NA
"2563",2733,"Cross My Heart",7.1,27,"Comedy","Music","Mystery",85,"movie",7888,"Uni.",1025762,1987,NA,"No","No","Sonny Tufts","Rhys Williams","Betty Hutton","Ruth Donnelly",NA,NA,NA,NA,NA,NA
"2564",2734,"Cross My Heart",5.7,942,"Comedy","Romance",NA,90,"movie",7888,"Uni.",1025762,1987,NA,"No","No","Martin Short","Paul Reiser","Joanna Kerns","Annette O'Toole",NA,NA,NA,NA,NA,NA
"2565",2735,"Crossing Delancey",6.9,3296,"Comedy","Romance",NA,97,"movie",3881,"WB",16262415,1988,NA,"No","No","Peter Riegert","Jeroen Krabbé","Reizl Bozyk","Amy Irving",NA,NA,NA,NA,NA,NA
"2566",2736,"Crossing Over",6.7,22006,"Crime","Drama",NA,113,"movie",9033,"Wein.",455654,2009,NA,"No","No","Harrison Ford","Jim Sturgess","Ashley Judd","Ray Liotta",NA,NA,NA,NA,NA,NA
"2567",2737,"Crossing Over",3.5,30,"Comedy",NA,NA,80,"movie",9033,"Wein.",455654,2009,NA,"No","No","Jake Francis","Louise Jameson","Emelle Smith","Andrei Lenart",NA,NA,NA,NA,NA,NA
"2568",2738,"Crossing the Bridge",6.4,724,"Comedy","Drama",NA,103,"movie",8964,"BV",479676,1992,NA,"No","No","Josh Charles","Cheryl Pollak","Stephen Baldwin","Jason Gedrick",NA,NA,NA,NA,NA,NA
"2569",2739,"Crossing the Line",7.4,782,"Documentary",NA,NA,94,"movie",15060,"Kino",9258,2007,NA,"No","No","Damion Cruzz","James Joseph Dresnok",NA,NA,NA,NA,NA,NA,NA,NA
"2570",2740,"Crossing the Line",6,71,"Action","Drama",NA,94,"movie",15060,"Kino",9258,2007,NA,"No","No","Paul L. Smith","Vernon Wells","Rick Hearst","Jon Stafford",NA,NA,NA,NA,NA,NA
"2571",2741,"Crossover",2.1,8883,"Action","Sport",NA,95,"movie",5269,"Sony",7009668,2006,NA,"No","No","Wesley Jonathan","Anthony Mackie","Wayne Brady","Eva Marcille",NA,NA,NA,NA,NA,NA
"2572",2743,"Crossroads",7.1,13064,"Drama","Music","Mystery",99,"movie",2262,"Par.",37191304,2002,NA,"No","No","Joe Morton","Jami Gertz","Joe Seneca",NA,NA,NA,NA,NA,NA,NA
"2573",2746,"Crossroads",6.8,985,"Crime","Drama","Film-Noir",83,"movie",2262,"Par.",37191304,2002,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574",2747,"Crossroads",3.5,37274,"Comedy","Drama","Romance",93,"movie",2262,"Par.",37191304,2002,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576",2749,"Croupier",7.1,17488,"Crime","Drama",NA,94,"movie",5449,"TSG",6201143,2000,NA,"No","No","Nick Reding","Alexander Morton","Nicholas Ball","Clive Owen",NA,NA,NA,NA,NA,NA
"2577",2750,"Crown Heights",6.5,1525,"Biography","Crime","Drama",94,"movie",10035,"IFC",238558,2017,NA,"No","No","LaKeith Stanfield","Natalie Paul","Luke Forbes","Nnamdi Asomugha",NA,NA,NA,NA,NA,NA
"2578",2751,"Crude",5.8,60,"Comedy","Crime","Drama",88,"movie",10547,"FRun",170295,2009,NA,"No","No","Mehmet Güleryüz","Ipek Deger","David Connolly","Michael David Fishman",NA,NA,NA,NA,NA,NA
"2579",2752,"Cruel Intentions",6.8,170915,"Drama","Romance",NA,97,"movie",2174,"Sony",38773785,1999,NA,"No","No","Sarah Michelle Gellar","Ryan Phillippe","Reese Witherspoon","Selma Blair",NA,NA,NA,NA,NA,NA
"2580",2753,"Cruel World",3.9,1207,"Comedy","Drama","Horror",88,"movie",14163,"Indic.",17986,2006,NA,"No","No","Susan Ward","Daniel Franzese","Andrew Keegan","Edward Furlong",NA,NA,NA,NA,NA,NA
"2581",2754,"Cruising",6.4,17000,"Crime","Drama","Mystery",102,"movie",3503,"MGM",19798718,1980,NA,"No","No","Paul Sorvino","Karen Allen","Al Pacino","Richard Cox",NA,NA,NA,NA,NA,NA
"2582",2755,"Crush",4.4,1355,"Horror","Mystery","Thriller",82,"movie",7788,"SPC",1084935,2002,NA,"No","No","Christopher Egan","Christian Clark","Brooke Harman",NA,NA,NA,NA,NA,NA,NA
"2583",2756,"Crush",5.6,5203,"Horror","Thriller",NA,94,"movie",7788,"SPC",1084935,2002,NA,"No","No","Ashleigh Craig","Cody Hamilton","Lucas Till",NA,NA,NA,NA,NA,NA,NA
"2584",2757,"Crush",6.2,427,"Drama",NA,NA,97,"movie",7788,"SPC",1084935,2002,NA,"No","No","William Zappa","Donogh Rees","Marcia Gay Harden",NA,NA,NA,NA,NA,NA,NA
"2585",2758,"Crush",5.8,3529,"Comedy","Drama","Romance",108,"movie",7788,"SPC",1084935,2002,NA,"No","No","Andie MacDowell",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586",2760,"Crusoe",6.2,891,"Drama",NA,NA,91,"movie",9566,"Isld",315421,1989,NA,"No","No","Richard D. Sharp","Ade Sapara","Aidan Quinn","Elvis Payne",NA,NA,NA,NA,NA,NA
"2587",2761,"Cry Freedom",7.4,11726,"Biography","Drama","History",157,"movie",5524,"Uni.",5899797,1987,NA,"No","No","Wabei Siyolwe","Denzel Washington","Kevin Kline","Josette Simon",NA,NA,NA,NA,NA,NA
"2588",2762,"Cry Wolf",6.6,1117,"Crime","Drama","Mystery",83,"movie",4759,"Rog.",10047674,2005,NA,"No","No","Errol Flynn","Richard Basehart","Geraldine Brooks",NA,NA,NA,NA,NA,NA,NA
"2589",2763,"Cry Wolf",5.8,25172,"Drama","Horror","Mystery",90,"movie",4759,"Rog.",10047674,2005,NA,"No","No","Lindy Booth","Jared Padalecki","Erica Yates",NA,NA,NA,NA,NA,NA,NA
"2590",2764,"Cry Wolf",6.7,19,"Drama",NA,NA,58,"movie",4759,"Rog.",10047674,2005,NA,"No","No","Judy Cornwell","Mary Burleigh","Anthony Kemp","Martin Beaumont",NA,NA,NA,NA,NA,NA
"2591",2765,"Cry-Baby",6.5,51483,"Comedy","Musical",NA,85,"movie",5020,"Uni.",8266343,1990,NA,"No","No","Amy Locane","Johnny Depp","Susan Tyrrell","Ricki Lake",NA,NA,NA,NA,NA,NA
"2592",2766,"Cry, the Beloved Country",7.1,505,"Drama",NA,NA,103,"movie",8486,"Mira.",670727,1995,NA,"No","No","Sidney Poitier","Canada Lee","Charles Carson","Joyce Carey",NA,NA,NA,NA,NA,NA
"2593",2767,"Cry, the Beloved Country",6.8,1621,"Drama","Thriller",NA,106,"movie",8486,"Mira.",670727,1995,NA,"No","No","Charles S. Dutton","James Earl Jones","Richard Harris","Vusi Kunene",NA,NA,NA,NA,NA,NA
"2594",2768,"Crying Ladies",6.9,225,"Comedy","Drama",NA,111,"movie",10957,"Unit.",132920,2004,NA,"No","No","Eric Quizon","Angel Aquino","Hilda Koronel","Sharon Cuneta",NA,NA,NA,NA,NA,NA
"2595",2769,"Cthulhu",4.6,1838,"Drama","Horror","Thriller",100,"movie",14360,"Reg.",15513,2008,NA,"No","No","Patrick McKnight","Casey Curran","Ethan Atkinson","Jason Cottle",NA,NA,NA,NA,NA,NA
